row,col,slope,aspect_sin,aspect_cos,rain_r7,elevation,river,twi,curvature,label
17920,9633,0.17962351,0.6782801,0.73480344,0.0,0.34434322,0.001230091,0.28142753,0.50252837,0.0
1329,5210,0.010430277,-1.0,-1.8369701e-16,13.155525,0.22095671,0.0003760865,0.28374562,0.50256145,0.0
9341,6232,0.21186255,-0.9954955,-0.09480909,39.2454,0.5926348,0.8689217,0.28357443,0.50268096,1.0
11193,3511,0.14496115,-0.70710677,0.70710677,90.59841,0.023158694,0.8051884,0.28035384,0.50256264,0.0
4885,1845,0.10389993,-0.09950372,0.9950372,68.71389,0.08086561,0.7786262,0.2821985,0.50250286,1.0
9027,3891,0.01474932,-0.70710677,-0.70710677,74.57311,0.24753226,0.3677379,0.29136205,0.50259334,1.0
9040,3884,0.04294373,0.24253562,-0.9701425,74.73904,0.24943052,0.38025212,0.2767475,0.5026015,1.0
8589,3117,0.24316525,-0.9789804,0.20395425,79.14154,0.03796507,0.7516444,0.2815919,0.50262004,0.0
9595,6199,0.029482823,0.70710677,-0.70710677,32.58381,0.4153379,0.955259,0.28555974,0.5025667,1.0
8253,3618,0.10639416,-0.87415725,0.48564294,74.039406,0.21943812,0.9931998,0.27712682,0.50256723,1.0
12787,8631,0.032956913,-0.31622776,-0.9486833,23.047304,0.28929386,0.46218136,0.28673598,0.50255567,0.0
8629,4673,0.20738384,0.388057,0.9216354,54.33021,0.29802582,0.811956,0.28278068,0.502522,1.0
3602,3642,0.046566565,0.8944272,0.4472136,24.36446,0.21222475,0.76528394,0.27897388,0.50260204,0.0
3553,1423,0.18910553,-0.26764387,0.9635179,58.912613,0.22854973,0.36367562,0.2816785,0.502652,1.0
6320,6484,0.05602868,-0.37139067,-0.9284767,20.11583,0.22475323,0.01662319,0.2829062,0.50253654,0.0
6073,6624,0.023314469,-0.8944272,0.4472136,17.201664,0.21867882,0.008195841,0.2901902,0.5025487,0.0
4385,2386,0.21340123,-0.7525767,-0.6585046,50.82074,0.20083523,0.66751325,0.2816519,0.5025905,1.0
8375,4423,0.06654887,0.62469506,-0.7808688,54.51071,0.23993926,0.94736296,0.28369507,0.50260204,1.0
10079,8014,0.010430277,0.0,1.0,16.962334,0.33864844,0.05296276,0.28374562,0.50257075,0.0
5730,2517,0.11669101,0.70710677,0.70710677,64.409836,0.2110858,0.7746496,0.28094268,0.50248253,1.0
12131,6382,0.09377447,-0.9938837,-0.11043153,63.78783,0.45937738,0.80821335,0.28116542,0.502551,1.0
18087,8469,0.037566602,0.5547002,-0.8320503,0.0,0.024297645,0.00049788854,0.2771019,0.5026079,0.0
14566,7845,0.032956913,-0.31622776,0.9486833,31.375164,0.29954442,0.89162815,0.28167245,0.5025905,0.0
2727,473,0.117578685,-0.78935224,0.6139406,65.89193,0.018223235,0.1936955,0.28192902,0.50250864,0.0
12686,5665,0.14669926,0.41905817,-0.9079594,77.925545,0.12072893,0.32003567,0.2831507,0.50262123,1.0
8307,8423,0.023314469,0.4472136,0.8944272,15.472504,0.2581625,0.0013989671,0.2848339,0.5025644,0.0
289,888,0.0,-1.0,-1.8369701e-16,37.161827,0.27107063,0.059577778,0.64174473,0.5025649,0.0
5069,1348,0.13399206,0.0766965,-0.99705446,76.426544,0.0049354592,0.99391556,0.28037903,0.5026398,1.0
12624,5529,0.280629,0.9377488,-0.34731436,80.3068,0.1302202,0.32038525,0.28380325,0.50262123,1.0
11915,5985,0.42047602,0.464007,-0.88583153,61.422375,0.2942293,0.45624748,0.28189206,0.5026177,1.0
10618,5126,0.16948864,-0.5407576,0.8411785,74.86513,0.08504176,0.60978633,0.28358585,0.5025678,1.0
13927,6281,0.069694914,0.4472136,0.8944272,67.87874,0.33940774,0.53767484,0.28165948,0.50261307,1.0
7467,4240,0.05203983,-1.0,-1.8369701e-16,45.361916,0.23690204,0.749271,0.2824064,0.5025649,0.0
4884,1845,0.103393346,0.0,1.0,68.69647,0.07896735,0.78100586,0.2841514,0.5024878,1.0
7569,3779,0.04294373,-0.24253562,0.9701425,62.066097,0.21829917,0.9751505,0.28441158,0.5025684,1.0
3980,2553,0.1112026,-0.9284767,0.37139067,41.761997,0.20007592,0.8027353,0.28156585,0.5025731,1.0
784,1028,0.06573812,0.9486833,-0.31622776,46.32837,0.30485952,0.19725472,0.28535762,0.50256205,0.0
6870,6160,0.023314469,0.4472136,-0.8944272,22.349398,0.21753986,0.088138975,0.2753998,0.5025777,0.0
13796,6433,0.05203983,1.0,6.123234e-17,66.40372,0.34472287,0.8956234,0.2824064,0.5025661,1.0
4886,1847,0.1613837,0.9486833,0.31622776,68.697655,0.07896735,0.7762539,0.2839472,0.50251096,1.0
5282,2257,0.053065702,-0.19611613,-0.9805807,67.16514,0.18754746,0.5841514,0.2883114,0.5025812,1.0
5145,1588,0.13701425,0.2248595,0.9743912,76.03219,0.03606682,0.64317936,0.27817455,0.5025841,1.0
4420,611,0.3090918,-0.43474907,-0.9005516,84.511925,0.09035687,0.78146255,0.281653,0.5025992,1.0
7567,3778,0.0,-1.0,-1.8369701e-16,62.08468,0.2164009,0.97569805,0.6671115,0.5026259,1.0
12821,6242,0.102372095,0.70710677,0.70710677,70.64226,0.37547457,0.7064347,0.27949202,0.50250286,1.0
11355,6098,0.15982935,0.4472136,0.8944272,47.731274,0.32118452,0.63952893,0.28316465,0.50261486,1.0
9061,3848,0.4956821,-0.74740934,-0.66436386,75.90113,0.21374336,0.43056127,0.28249374,0.50261194,1.0
4340,4014,0.037566602,0.5547002,0.8320503,23.077211,0.21753986,0.861736,0.2771019,0.5025754,0.0
9460,6127,0.22943914,0.0,1.0,35.792717,0.7262718,0.6977839,0.27749398,0.50222903,1.0
9062,3849,0.5887403,-0.8894313,-0.45706886,75.85403,0.21412301,0.4296878,0.2793155,0.44474626,1.0
12611,6207,0.16444072,-0.49613893,-0.86824316,67.18824,0.3504176,0.73012257,0.2817811,0.5026845,1.0
11303,3971,0.08297659,-1.0,-1.8369701e-16,87.64441,0.022399392,0.9404371,0.28548288,0.50260264,0.0
6624,6595,0.06573812,0.31622776,-0.9486833,19.061115,0.22779043,0.019185591,0.27924767,0.50258815,0.0
5614,264,0.0,-1.0,-1.8369701e-16,0.0,0.0,0.095384955,0.6110364,0.50258005,0.0
8880,6270,0.23023154,0.30320367,0.9529258,42.02837,0.5110099,0.6249883,0.2830325,0.5025319,1.0
7480,6754,0.046566565,0.4472136,0.8944272,21.358591,0.3196659,0.039992932,0.2896063,0.50253534,0.0
6454,2900,0.15570273,0.3939193,0.91914505,60.88608,0.19969627,0.9722585,0.28188103,0.50251794,1.0
8008,10359,0.010430277,-1.0,-1.8369701e-16,12.495657,0.24753226,4.976707e-06,0.28374562,0.5025841,0.0
3289,1646,0.117578685,-0.78935224,0.6139406,53.249863,0.27638572,0.6107991,0.28326327,0.5025237,0.0
2344,6994,0.029482823,0.70710677,0.70710677,12.993221,0.21450266,1.6567754e-05,0.2762189,0.5025922,0.0
11634,6457,0.09320911,0.0,1.0,52.686672,0.36028853,0.9069244,0.2833675,0.5025823,1.0
9387,6225,0.13701425,-0.9743912,-0.2248595,38.980206,0.6218679,0.8104218,0.28471002,0.5026438,1.0
9962,7720,0.06063982,0.8574929,-0.51449573,16.926641,0.34396356,0.099655665,0.28306994,0.50255394,0.0
13383,5731,0.15634586,0.19611613,0.9805807,79.48566,0.37015945,0.4241603,0.27922267,0.5024959,0.0
11196,6049,0.07343238,-0.70710677,-0.70710677,45.191,0.35725132,0.5074782,0.2852526,0.50264096,1.0
14396,6413,0.26532543,0.03701166,0.99931484,65.67284,0.28359908,0.21914664,0.28201887,0.5026665,0.0
11729,4677,0.16802266,0.9701425,-0.24253562,80.275116,0.033029612,0.9806504,0.2796414,0.5025644,0.0
4301,519,0.029482823,-0.70710677,0.70710677,83.33464,0.0037965071,0.6328875,0.28138077,0.5025568,1.0
9155,8029,0.04294373,0.24253562,-0.9701425,15.546944,0.29840547,0.01361493,0.2774921,0.5025899,0.0
8192,3708,0.05602868,-0.9284767,0.37139067,72.978,0.2342445,0.8339479,0.28212598,0.50264734,0.0
13107,5317,0.16861087,0.9061831,-0.42288548,85.39998,0.48936978,0.21271144,0.28105122,0.50263226,1.0
7815,7694,0.04294373,0.9701425,-0.24253562,16.173576,0.27676538,0.0048529375,0.2819454,0.5025771,0.0
6162,1733,0.10639416,0.48564294,-0.87415725,87.6916,0.006833713,0.82655096,0.284019,0.50269896,1.0
4349,118,0.0,-1.0,-1.8369701e-16,0.0,0.0,0.18561015,0.6110364,0.50258005,0.0
11280,6494,0.032956913,-0.31622776,-0.9486833,45.32888,0.35459378,0.9410105,0.2886283,0.5025562,0.0
5288,1173,0.044184793,0.70710677,-0.70710677,80.823105,0.00531511,0.9890579,0.28149962,0.5025951,1.0
8538,3794,0.30794802,-0.062378287,0.9980526,72.985016,0.23196658,1.0,0.28144175,0.50259393,0.0
5116,1851,0.17743166,0.9161573,0.40081882,73.54916,0.14692482,0.3847626,0.28475398,0.50256145,0.0
9029,3891,0.020854957,1.0,6.123234e-17,74.557526,0.24753226,0.36852,0.28266856,0.50258875,1.0
13858,5324,0.16713572,-0.792624,-0.60971075,82.15419,0.11807138,0.06651882,0.2812935,0.5025516,0.0
10439,5407,0.079033196,0.3939193,-0.91914505,67.07224,0.3621868,0.6682451,0.283486,0.5026073,1.0
5113,2019,0.06573812,-0.31622776,0.9486833,70.49023,0.16097191,0.3453331,0.28568736,0.5024994,1.0
12761,5139,0.24516867,0.9701425,0.24253562,86.629364,0.17236143,0.66020304,0.28271106,0.50251794,1.0
12107,6170,0.17379817,-0.9363292,0.35112345,61.536186,0.396735,0.45623937,0.279873,0.50262874,1.0
5167,1797,0.037566602,0.5547002,-0.8320503,75.588776,0.16287015,0.37528014,0.28647837,0.50255215,0.0
18074,9283,0.39530975,-0.34358153,-0.93912286,0.0,0.35952923,0.0008209679,0.28409493,0.5027268,0.0
5113,2020,0.09377447,-0.11043153,0.9938837,70.47208,0.16135156,0.34495997,0.28281137,0.50251156,1.0
8155,8588,0.032956913,0.9486833,-0.31622776,14.909003,0.26082003,0.000730705,0.27582893,0.5026003,0.0
8703,8195,0.010430277,1.0,6.123234e-17,16.493849,0.27220955,0.0044107293,0.3010061,0.50260204,0.0
12652,5495,0.06324172,0.16439898,-0.9863939,81.059135,0.066438876,0.35433894,0.28094262,0.50259686,1.0
8377,4424,0.04294373,0.9701425,-0.24253562,54.54756,0.238041,0.9518967,0.28302798,0.5025754,1.0
9801,6924,0.029482823,-0.70710677,-0.70710677,19.1619,0.33257404,0.67287755,0.28929764,0.5025858,0.0
2586,4407,0.010430277,1.0,6.123234e-17,15.359344,0.23766135,0.024411894,0.2723368,0.5025777,0.0
3951,3049,0.020854957,1.2246469e-16,-1.0,32.611965,0.18071374,0.84702903,0.29345578,0.50259566,1.0
12830,5852,0.30858433,-0.9956342,0.09334071,74.97995,0.2342445,0.58632314,0.2790827,0.5025725,1.0
12938,6173,0.04294373,-0.9701425,-0.24253562,70.59664,0.43432042,0.78006715,0.28441158,0.50257134,1.0
4431,4039,0.020854957,0.0,1.0,22.83637,0.21867882,0.88070506,0.277708,0.50259334,0.0
17107,10211,0.27943975,-0.48860338,0.872506,0.0,0.151101,0.0070321052,0.28358755,0.5024605,0.0
11570,6149,0.08297659,1.0,6.123234e-17,53.07624,0.37927106,0.53365576,0.28448844,0.5025585,0.0
12614,6207,0.20394075,0.83957016,0.5432513,67.22131,0.35003796,0.7368319,0.2794481,0.5026694,1.0
11273,6299,0.20394075,0.9383431,-0.34570536,49.26769,0.35383448,0.8371744,0.27997452,0.5025475,1.0
5068,1348,0.14669926,0.41905817,-0.9079594,76.41516,0.007213364,0.9908872,0.28247675,0.50263166,1.0
16564,9274,0.1336089,0.0,1.0,0.0,0.8033409,0.08201957,0.28431493,0.5025237,0.0
2040,104,0.3636036,-0.94346017,-0.331486,0.0,0.034548216,0.023459015,0.28130075,0.5026839,0.0
10472,4780,0.19213837,1.0,6.123234e-17,78.91531,0.13211845,0.4923902,0.28101048,0.5026241,1.0
12757,6129,0.18496518,-0.16439898,-0.9863939,65.35789,0.3952164,0.772183,0.28263366,0.50249183,1.0
10868,3735,0.17266157,-0.70710677,0.70710677,85.20371,0.039483674,0.8681756,0.28217852,0.50258875,0.0
1828,2804,0.046566565,0.8944272,-0.4472136,25.20546,0.24525437,0.30933267,0.28515932,0.5025992,0.0
10189,4239,0.2296376,0.82530725,0.5646839,83.10269,0.36940014,0.62684804,0.28048763,0.502551,1.0
9431,7961,0.029482823,0.70710677,-0.70710677,15.156009,0.29802582,0.023918489,0.28106096,0.50256723,0.0
8254,3619,0.044184793,-0.70710677,-0.70710677,74.030396,0.22057708,0.9890579,0.29019308,0.5025893,1.0
5500,1509,0.023314469,-0.4472136,-0.8944272,79.9387,0.0011389522,0.98456067,0.28605303,0.50258756,1.0
11263,6274,0.092640094,0.8944272,-0.4472136,49.07131,0.3637054,0.8667271,0.28302738,0.5025388,1.0
599,5183,0.010430277,0.0,1.0,12.619659,0.21602125,0.000101989346,0.2901347,0.50259626,0.0
4062,2202,0.20738384,-0.9216354,0.388057,51.286137,0.14616553,0.5652736,0.2821623,0.50254405,1.0
17569,8910,0.117578685,-0.2631174,0.9647638,0.0,0.6226272,0.0033307539,0.28311637,0.50254405,0.0
12699,10125,0.05602868,-0.9284767,0.37139067,19.586508,0.27296886,0.006765804,0.28188476,0.50253534,0.0
7959,8538,0.031268463,-1.0,-1.8369701e-16,15.564523,0.25474563,0.0006348703,0.27620062,0.5025823,0.0
12234,5530,0.20919028,-0.81696784,-0.5766832,79.5733,0.08124525,0.56383914,0.28002495,0.50254464,0.0
6809,1799,0.023314469,-0.4472136,-0.8944272,87.58035,0.0060744113,0.8475527,0.28105673,0.5025603,1.0
5038,1458,0.13959843,0.8087361,0.5881717,74.359406,0.013667426,0.9864459,0.28197148,0.5025545,1.0
7466,7646,0.046566565,-0.8944272,-0.4472136,16.513865,0.28397873,0.0035862827,0.27897388,0.5025644,0.0
13082,5452,0.08297659,1.2246469e-16,-1.0,85.82554,0.34092635,0.1903394,0.28343278,0.50260323,1.0
14785,9828,0.023314469,-0.4472136,0.8944272,20.874441,0.3029613,0.26289365,0.2793806,0.5025644,0.0
10617,5127,0.13812844,-0.66896474,0.7432941,74.84184,0.083902806,0.60765105,0.28394452,0.5026067,1.0
12940,6172,0.029482823,-0.70710677,0.70710677,70.60168,0.43432042,0.7850451,0.28106096,0.5025487,1.0
12761,5138,0.27383465,1.0,6.123234e-17,86.65314,0.17767654,0.6599441,0.2815092,0.502504,1.0
3508,1350,0.13701425,-0.9743912,0.2248595,59.75365,0.25360668,0.42363602,0.28300753,0.5025667,0.0
6055,3187,0.023314469,0.8944272,-0.4472136,52.414127,0.22475323,0.93909883,0.2904925,0.5025899,1.0
1954,838,0.06324172,-0.16439898,0.9863939,57.11352,0.17501898,0.16689399,0.28671578,0.50261426,0.0
9748,4246,0.032956913,-0.9486833,0.31622776,76.70294,0.28094155,0.5950675,0.27582893,0.50260496,1.0
14233,6168,0.103393346,0.6,-0.8,65.12364,0.020501139,0.20751809,0.27633741,0.5026537,1.0
12820,6243,0.14248706,0.8637789,0.503871,70.62131,0.3720577,0.70770735,0.28361326,0.50250864,1.0
9025,4602,0.12891136,-0.8778956,-0.47885212,63.232094,0.25208807,0.8611176,0.28333226,0.50251967,1.0
13663,9871,0.023314469,0.8944272,-0.4472136,19.750683,0.27220955,0.05567473,0.28790396,0.50256205,0.0
10315,8742,0.023314469,0.8944272,0.4472136,20.761309,0.3189066,0.010362226,0.2753998,0.50256723,0.0
13120,75,0.0,-1.0,-1.8369701e-16,0.0,0.0,2.0323974e-05,0.6110364,0.50258005,0.0
9063,3848,0.39719644,-0.97879064,-0.20486316,75.88091,0.20387244,0.431324,0.28790805,0.36730042,1.0
7752,4834,0.053065702,-0.9805807,0.19611613,42.63801,0.2672741,0.8791676,0.2840283,0.50254697,0.0
15723,9892,0.029482823,-0.70710677,0.70710677,0.0,0.34776005,0.21268073,0.28929764,0.5025818,0.0
3190,1881,0.14248706,0.8637789,-0.503871,48.39529,0.19741838,0.6720255,0.28125852,0.5025928,1.0
11026,3017,0.05602868,0.37139067,-0.9284767,90.10409,0.00531511,0.9096948,0.28584096,0.50257945,0.0
16538,9989,0.037566602,0.5547002,-0.8320503,0.0,0.67615795,0.042606134,0.2778252,0.50264966,0.0
14726,9905,0.032956913,0.31622776,0.9486833,21.574219,0.2927107,0.19684523,0.2886283,0.502569,0.0
12505,4960,0.023314469,-0.8944272,0.4472136,85.33543,0.03796507,0.96404415,0.2848339,0.502598,1.0
10618,5127,0.18601096,-0.49026123,0.87157553,74.83702,0.08656036,0.6094824,0.28314158,0.50258756,1.0
9342,6232,0.25638753,-1.0,-1.8369701e-16,39.241615,0.5922551,0.8690081,0.28236234,0.5026624,1.0
7470,3966,0.053065702,-0.19611613,0.9805807,56.267,0.23993926,0.84846276,0.287089,0.5025591,1.0
15759,9658,0.037566602,-0.8320503,0.5547002,0.0,0.35876992,0.39501405,0.28234655,0.50259566,0.0
388,4441,0.1240155,-0.08304548,0.99654573,12.990471,0.27600607,0.00039967385,0.28322315,0.50256264,0.0
16532,8138,0.26532543,-0.03701166,0.99931484,0.0,0.1294609,0.013457883,0.2850459,0.5025081,0.0
10367,5744,0.079033196,-0.91914505,-0.3939193,46.551823,0.3614275,0.757026,0.283486,0.50261426,1.0
9061,3849,0.58154744,-0.84728706,-0.5311352,75.86408,0.22247532,0.42930683,0.279296,0.5026502,1.0
4930,1267,0.01474932,0.70710677,-0.70710677,74.96363,0.006833713,0.69758534,0.2687577,0.5025649,1.0
11712,3533,0.14669926,0.9778024,0.20952909,91.83177,0.03644647,0.7880497,0.28007245,0.50257015,0.0
13509,6573,0.069694914,0.8944272,-0.4472136,61.293606,0.34927866,0.9405084,0.28311446,0.50255334,0.0
12643,134,0.0,-1.0,-1.8369701e-16,0.0,0.0,4.421944e-05,0.6110364,0.50258005,0.0
9307,7277,0.01474932,-0.70710677,-0.70710677,18.485964,0.2949886,0.12024135,0.28893122,0.5025736,0.0
7525,8000,0.15375452,0.06651901,-0.99778515,17.044727,0.30941534,0.0014508254,0.2834673,0.50261253,0.0
8992,3642,0.05203983,0.8,-0.6,77.81815,0.033788916,0.7083088,0.27874655,0.5026015,1.0
8914,6257,0.2296376,-0.99905616,-0.043437224,42.851048,0.57896733,0.61404973,0.28344584,0.5025655,1.0
1010,586,0.18496518,-0.9863939,-0.16439898,53.81038,0.19552012,0.062012233,0.2803485,0.5025336,0.0
10936,9066,0.041665252,1.2246469e-16,-1.0,26.768316,0.33675018,0.010221833,0.28447282,0.5025754,0.0
4771,1207,0.020854957,-1.0,-1.8369701e-16,73.174934,0.009111618,0.76830906,0.28740448,0.5026003,1.0
3951,3051,0.04294373,-0.24253562,-0.9701425,32.611977,0.1810934,0.84282684,0.27938443,0.50258005,1.0
12939,6172,0.044184793,-0.70710677,0.70710677,70.58058,0.43356112,0.78343755,0.28446928,0.5025736,1.0
6163,1733,0.041665252,1.0,6.123234e-17,87.69274,0.0060744113,0.8286073,0.2840841,0.50267863,1.0
14658,10491,0.046566565,-0.4472136,-0.8944272,17.990341,0.26765376,0.034230404,0.27897388,0.5025841,0.0
6817,4324,0.1316743,0.7808688,0.62469506,34.638157,0.26803342,0.91569495,0.2812378,0.50258696,1.0
3066,560,0.05203983,-0.6,-0.8,67.45833,0.04252088,0.25146234,0.28231472,0.50257015,0.0
14447,8848,0.01474932,0.70710677,-0.70710677,23.619001,0.26917237,0.66928214,0.30079615,0.5025748,0.0
8410,6371,0.15951633,0.76822126,0.6401844,33.228718,0.28625664,0.4013432,0.2814193,0.50259393,1.0
7633,2697,0.18601096,-0.49026123,-0.87157553,82.54997,0.24715263,0.3855708,0.28107557,0.5025916,0.0
6456,2902,0.14773092,0.5547002,0.8320503,60.81416,0.20083523,0.97569805,0.2811035,0.50254524,1.0
11345,6125,0.1112026,-0.9284767,-0.37139067,48.137768,0.32687926,0.5879917,0.28196374,0.50248605,1.0
13986,9125,0.031268463,0.0,1.0,21.47489,0.25854215,0.634966,0.2793289,0.5025562,0.0
11303,3716,0.0,-1.0,-1.8369701e-16,88.49823,0.0034168565,1.0,0.6110364,0.50258005,1.0
8131,8094,0.06654887,-0.62469506,-0.7808688,16.04943,0.2581625,0.0026593585,0.28180522,0.50257593,0.0
13385,4027,0.07558321,-0.27472112,0.96152395,85.17138,0.014806378,0.046104066,0.28648564,0.5025562,0.0
2474,1716,0.21274357,-0.33035043,-0.9438584,47.646645,0.23462415,0.97644866,0.28172216,0.50256723,0.0
12613,6207,0.117578685,0.9647638,0.2631174,67.21029,0.348899,0.7345887,0.2793172,0.5026827,1.0
13840,4071,0.0,-1.0,-1.8369701e-16,86.46929,0.0,0.012891988,0.66876256,0.50261194,0.0
5346,3143,0.14496115,0.14142136,0.98994946,47.4857,0.2095672,0.7013666,0.28031647,0.50263107,0.0
5081,3908,0.04294373,-0.24253562,-0.9701425,28.944372,0.2126044,0.9658057,0.2819454,0.50259453,0.0
8253,3617,0.092640094,-0.8944272,0.4472136,74.04592,0.21753986,0.9956938,0.2802247,0.50258696,1.0
13561,5092,0.2868903,0.4740998,-0.8804711,85.03542,0.14654517,0.05727781,0.28198037,0.5026079,0.0
12759,5139,0.32051075,0.92219436,0.38672668,86.58584,0.16856492,0.66421235,0.28149077,0.5025237,1.0
4062,2200,0.21119861,-0.99886817,-0.04756515,51.3337,0.13933182,0.5635095,0.2815471,0.5025864,1.0
12758,6129,0.3099765,-0.37139067,-0.9284767,65.375336,0.39104024,0.7709778,0.2797544,0.5025649,1.0
10188,4240,0.16594434,0.6757246,0.7371541,83.071785,0.36332574,0.62955326,0.28434995,0.50263864,1.0
12821,6244,0.18285145,0.8320503,0.5547002,70.6424,0.3705391,0.70492667,0.28455672,0.50257653,1.0
9850,5801,0.01474932,0.70710677,0.70710677,38.209553,0.37851176,0.72008294,0.2880317,0.5025632,1.0
5501,1511,0.01474932,0.70710677,0.70710677,79.93865,0.0007593014,0.98786813,0.29136205,0.5025905,1.0
2198,6895,0.029482823,-0.70710677,-0.70710677,13.594941,0.22399393,1.7787579e-05,0.28106096,0.5025893,0.0
5979,5894,0.04294373,-0.24253562,-0.9701425,19.351763,0.21791951,0.052340116,0.28441158,0.50259626,0.0
12939,6174,0.023314469,0.8944272,-0.4472136,70.65488,0.43432042,0.7798918,0.28105673,0.5025562,1.0
2505,2167,0.031268463,0.0,1.0,39.84905,0.18716781,0.8552398,0.29013515,0.50259453,0.0
9026,3609,0.044184793,0.70710677,-0.70710677,77.28189,0.03682612,0.7687984,0.27902725,0.50257826,1.0
4286,3040,0.08361496,0.99227786,0.12403473,36.685665,0.2080486,0.75301063,0.28105918,0.50252664,0.0
6337,1545,0.0,-1.0,-1.8369701e-16,88.96452,0.0,1.0,0.6110364,0.50258005,0.0
5566,1708,0.09544931,-0.65079135,-0.7592566,78.88211,0.029612755,0.9455218,0.2805979,0.5025585,0.0
13816,6458,0.020854957,1.0,6.123234e-17,64.97971,0.35079727,0.844026,0.28266856,0.5025417,1.0
4168,5896,0.023314469,-0.4472136,-0.8944272,16.667847,0.20539103,0.0041922703,0.28105673,0.5025655,0.0
13874,5524,0.46441266,-0.43986744,-0.8980627,80.674065,0.41799545,0.10106105,0.28202143,0.5026154,0.0
9038,3884,0.020854957,1.2246469e-16,-1.0,74.75537,0.2509491,0.37949926,0.28740448,0.502558,1.0
12192,5755,0.09544931,-0.97618705,-0.21693046,71.37046,0.07744875,0.64682955,0.2799133,0.50260615,0.0
5729,2517,0.15634586,0.19611613,0.9805807,64.383026,0.2088079,0.7723639,0.2827229,0.50252837,1.0
8916,6258,0.26661202,-0.9938837,-0.11043153,42.810997,0.58314353,0.61081064,0.28192088,0.50257826,1.0
6337,2334,0.15473218,-0.13216372,-0.9912279,75.935875,0.018602885,0.8523726,0.28165045,0.50256956,1.0
11302,3714,0.0,-1.0,-1.8369701e-16,88.4933,0.0034168565,1.0,0.6110364,0.50258005,1.0
3479,1494,0.06573812,-0.9486833,0.31622776,56.86307,0.20501138,0.47865215,0.28290716,0.50263107,1.0
5146,1587,0.109783925,0.6585046,0.7525767,76.048256,0.038344722,0.6428268,0.28309512,0.502598,1.0
5655,1562,0.046566565,0.4472136,0.8944272,79.93088,0.0022779044,0.9890579,0.27897388,0.50260323,1.0
14232,6168,0.13959843,0.5881717,-0.8087361,65.12741,0.022779044,0.20799637,0.27814218,0.50261134,1.0
11293,8652,0.01474932,0.70710677,0.70710677,24.382143,0.3204252,0.05084532,0.27167073,0.50256956,0.0
12612,6206,0.08361496,0.86824316,0.49613893,67.14981,0.35003796,0.73242885,0.27887398,0.5026607,1.0
12624,5530,0.25313154,0.9363292,-0.35112345,80.289894,0.12566438,0.31940907,0.28294012,0.5026351,1.0
5977,3121,0.032956913,-0.9486833,-0.31622776,51.527313,0.22703113,0.90589374,0.28167245,0.5025551,0.0
14172,8979,0.01474932,-0.70710677,0.70710677,22.246412,0.2581625,0.85415,0.2849824,0.502591,0.0
4155,2700,0.23180524,0.9028605,-0.42993358,44.774117,0.17236143,0.9462341,0.28551254,0.5023427,1.0
4007,3252,0.037566602,-0.8320503,0.5547002,31.73032,0.19931664,0.72924936,0.28546187,0.50257885,0.0
9379,4494,0.15111154,-0.8804711,-0.4740998,68.12605,0.25246772,0.93965834,0.28401223,0.50252086,1.0
8202,3679,0.05203983,-1.0,-1.8369701e-16,73.74296,0.23196658,0.822277,0.2824064,0.5025835,1.0
3391,5730,0.023314469,0.4472136,-0.8944272,17.408363,0.21943812,0.0022221734,0.2904925,0.5025725,0.0
6393,2880,0.023314469,-0.4472136,0.8944272,62.033295,0.19665907,0.90403724,0.2901902,0.502645,1.0
4841,5892,0.020854957,1.0,6.123234e-17,16.192255,0.22019742,0.010683768,0.28266856,0.50255334,0.0
9575,9152,0.023314469,-0.8944272,-0.4472136,20.062456,0.29840547,0.0011953629,0.28351718,0.502598,0.0
9815,9069,0.023314469,0.8944272,-0.4472136,20.714712,0.32460135,0.0021131842,0.2793806,0.50257885,0.0
2332,5278,0.01474932,-0.70710677,0.70710677,16.870852,0.24601367,0.0016294345,0.2947435,0.5025841,0.0
8202,3677,0.05203983,-1.0,-1.8369701e-16,73.75686,0.230448,0.82188624,0.2824064,0.50256205,1.0
7099,2507,0.2715114,-0.90152305,0.43273106,81.040016,0.24031891,0.716235,0.28183395,0.5026351,0.0
12837,5866,0.15951633,-0.6401844,-0.76822126,74.63893,0.24487472,0.60802054,0.27960315,0.50259334,1.0
13049,6161,0.05203983,0.8,-0.6,71.495186,0.3561124,0.79846144,0.290251,0.50250053,1.0
2198,2392,0.020854957,-1.0,-1.8369701e-16,30.524939,0.22930904,0.75571436,0.29032746,0.5025986,0.0
12406,9936,0.023314469,0.8944272,-0.4472136,21.999468,0.2805619,0.007890349,0.2904925,0.5025516,0.0
2387,6675,0.0,-1.0,-1.8369701e-16,14.883849,0.21716021,4.2096657e-05,0.64174473,0.50257075,0.0
17193,8091,0.037566602,0.5547002,-0.8320503,0.0,0.018602885,0.003024023,0.28546187,0.50256205,0.0
10462,5417,0.07487338,-0.5547002,0.8320503,67.81544,0.36712223,0.69104636,0.28390855,0.50253534,1.0
13782,9133,0.031268463,-1.0,-1.8369701e-16,20.101318,0.2741078,0.42507425,0.2851493,0.5025684,0.0
10365,5743,0.06063982,-0.51449573,-0.8574929,46.556416,0.36256644,0.7602612,0.28500938,0.5025992,1.0
11344,6125,0.08854881,-0.9363292,-0.35112345,48.11716,0.3272589,0.58693767,0.28410298,0.50251734,1.0
3228,3407,0.05203983,-0.8,0.6,22.640417,0.19400153,0.75738096,0.2813695,0.50252837,1.0
